filepath,gill_discolouration,lesions,red_spots,ulcers,black_gills,white_spots,lethargy
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (89).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (239).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (316).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (270).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (155).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (25).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (93).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (293).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (202).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (78).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (138).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (99).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (116).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (85).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (28).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (274).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (62).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (106).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (12).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (133).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (41).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (23).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (222).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (47).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (322).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (201).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (85).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (175).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (276).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (23).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (114).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (83).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (18).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (203).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (313).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (14).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (166).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (321).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (65).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (216).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (219).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (5).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (279).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (204).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (317).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (61).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (20).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (7).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (260).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (40).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (53).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (146).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (148).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (118).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (24).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (77).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (48).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (56).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (86).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (75).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (312).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (22).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (228).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (225).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (31).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (57).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (79).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (284).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (55).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (290).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (141).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (81).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (4).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (33).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (69).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (34).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (82).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (304).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (289).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (243).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (75).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (32).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (74).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (254).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (76).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (79).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (307).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (80).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (266).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (185).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (285).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (22).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (27).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (142).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (169).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (49).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (50).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (98).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (91).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (7).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (13).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (318).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (161).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (92).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (139).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (9).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (268).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (136).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (152).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (314).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (8).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (21).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (191).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (125).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (164).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (269).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (47).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (104).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (74).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (71).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (24).jpg,0,0,0,0,0,0,0
