cycle_id,species,season,management_quality,fault_injected,fault_type,harvest_weight_g,harvest_survival,total_stress_hours,final_do_surface,final_tan_mgl,final_ph
1323,Penaeus_monodon,winter,poor,True,stratification_collapse,21.31,1.0,0.0,4.52,0.508,7.97
1324,Penaeus_monodon,winter,very_poor,True,stratification_collapse,21.31,1.0,0.0,4.08,0.51,7.97
1325,Litopenaeus_vannamei,northeast,good,False,none,21.31,1.0,0.0,4.34,0.525,7.97
1326,Penaeus_monodon,summer,excellent,False,none,21.31,1.0,0.0,4.48,0.503,7.97
1327,Litopenaeus_vannamei,northeast,excellent,False,none,21.31,1.0,0.0,4.37,0.524,7.97
1328,Litopenaeus_vannamei,winter,poor,False,none,21.31,1.0,0.0,3.88,0.529,7.97
1329,Penaeus_monodon,winter,good,False,none,21.31,1.0,0.0,4.47,0.506,7.97
1330,Penaeus_monodon,monsoon,good,False,none,21.31,1.0,0.0,4.43,0.508,7.97
1331,Penaeus_monodon,winter,good,True,stratification_collapse,21.31,1.0,0.0,4.55,0.51,7.97
1332,Litopenaeus_vannamei,winter,good,True,sensor_fault,21.31,1.0,0.0,4.05,0.514,7.97
1333,Penaeus_monodon,northeast,excellent,False,none,21.31,1.0,0.0,4.21,0.508,7.97
1334,Penaeus_monodon,summer,excellent,False,none,21.31,1.0,0.0,4.42,0.505,7.97
1335,Litopenaeus_vannamei,monsoon,poor,True,stratification_collapse,21.31,1.0,0.0,4.7,0.528,7.97
1336,Litopenaeus_vannamei,northeast,good,True,stratification_collapse,21.31,1.0,0.0,4.45,0.512,7.97
1337,Penaeus_monodon,monsoon,poor,False,none,21.31,1.0,0.0,4.44,0.508,7.97
1338,Penaeus_monodon,northeast,very_poor,False,none,21.31,1.0,0.0,4.6,0.52,7.97
1339,Litopenaeus_vannamei,northeast,excellent,False,none,21.31,1.0,0.0,4.51,0.512,7.97
1340,Penaeus_monodon,monsoon,poor,False,none,21.31,1.0,0.0,4.52,0.517,7.97
1341,Penaeus_monodon,northeast,poor,False,none,21.31,1.0,0.0,4.45,0.514,7.97
1342,Litopenaeus_vannamei,northeast,very_poor,False,none,21.31,1.0,0.0,4.0,0.544,7.97
1343,Penaeus_monodon,northeast,good,False,none,21.31,1.0,0.0,4.42,0.513,7.97
1344,Penaeus_monodon,winter,very_poor,True,stratification_collapse,21.31,1.0,0.0,4.46,0.522,7.97
1345,Litopenaeus_vannamei,winter,good,False,none,21.31,1.0,0.0,4.32,0.511,7.97
1346,Penaeus_monodon,monsoon,excellent,False,none,21.31,1.0,0.0,4.7,0.509,7.97
1347,Penaeus_monodon,monsoon,excellent,True,stratification_collapse,21.31,1.0,0.0,4.58,0.51,7.97
1348,Penaeus_monodon,monsoon,good,False,none,21.31,1.0,0.0,4.6,0.504,7.97
1349,Litopenaeus_vannamei,northeast,poor,False,none,21.31,1.0,0.0,4.32,0.525,7.97
1350,Penaeus_monodon,summer,good,True,stratification_collapse,21.31,1.0,0.0,4.38,0.507,7.97
1351,Litopenaeus_vannamei,summer,excellent,True,stratification_collapse,12.78,1.0,17.0,4.18,0.514,7.97
1352,Penaeus_monodon,winter,excellent,False,none,21.31,1.0,0.0,3.99,0.505,7.97
1353,Litopenaeus_vannamei,winter,good,False,none,21.31,1.0,0.0,4.36,0.524,7.97
1354,Litopenaeus_vannamei,monsoon,good,False,none,21.31,1.0,0.0,4.54,0.516,7.97
1355,Penaeus_monodon,monsoon,good,False,none,21.31,1.0,0.0,4.79,0.507,7.97
1356,Litopenaeus_vannamei,summer,poor,True,stratification_collapse,21.31,1.0,0.0,3.8,0.531,7.97
1357,Penaeus_monodon,winter,good,False,none,21.31,1.0,0.0,4.4,0.505,7.97
1358,Litopenaeus_vannamei,summer,very_poor,False,none,21.31,1.0,0.0,3.57,0.551,7.97
1359,Penaeus_monodon,monsoon,excellent,True,stratification_collapse,21.31,1.0,0.0,4.56,0.505,7.97
1360,Litopenaeus_vannamei,winter,good,False,none,21.31,1.0,0.0,4.41,0.513,7.97
1361,Litopenaeus_vannamei,northeast,poor,False,none,21.31,1.0,0.0,4.65,0.523,7.97
1362,Litopenaeus_vannamei,monsoon,good,False,none,21.31,1.0,0.0,4.61,0.522,7.97
1363,Litopenaeus_vannamei,summer,very_poor,False,none,21.31,1.0,0.0,3.7,0.552,7.97
1364,Litopenaeus_vannamei,monsoon,very_poor,False,none,21.31,1.0,0.0,4.32,0.576,7.97
1365,Penaeus_monodon,northeast,very_poor,False,none,21.31,1.0,0.0,4.61,0.51,7.97
1366,Litopenaeus_vannamei,winter,poor,False,none,21.31,1.0,0.0,3.94,0.526,7.97
1367,Penaeus_monodon,summer,excellent,False,none,21.31,1.0,0.0,3.85,0.505,7.97
1368,Litopenaeus_vannamei,monsoon,good,False,none,21.31,1.0,0.0,4.51,0.519,7.97
1369,Penaeus_monodon,northeast,excellent,False,none,21.31,1.0,0.0,4.51,0.505,7.97
1370,Penaeus_monodon,summer,very_poor,False,none,21.31,1.0,0.0,4.4,0.506,7.97
1371,Penaeus_monodon,northeast,excellent,False,none,21.31,1.0,0.0,4.27,0.508,7.97
1372,Litopenaeus_vannamei,northeast,poor,False,none,21.31,1.0,0.0,4.38,0.527,7.97
1373,Litopenaeus_vannamei,monsoon,good,False,none,21.31,1.0,0.0,4.61,0.516,7.97
1374,Litopenaeus_vannamei,winter,excellent,False,none,21.31,1.0,0.0,4.27,0.512,7.97
1375,Litopenaeus_vannamei,winter,excellent,True,stratification_collapse,12.79,1.0,8.0,4.57,0.508,7.97
1376,Penaeus_monodon,winter,poor,False,none,21.31,1.0,0.0,3.86,0.51,7.97
1377,Litopenaeus_vannamei,summer,very_poor,True,aerator_failure,0.4,0.0141,2142.0,0.0,0.547,7.97
1378,Litopenaeus_vannamei,monsoon,very_poor,False,none,21.31,1.0,0.0,4.55,0.527,7.97
1379,Penaeus_monodon,monsoon,very_poor,False,none,21.31,1.0,0.0,4.62,0.508,7.97
1380,Penaeus_monodon,summer,good,False,none,21.31,1.0,0.0,4.06,0.511,7.97
1381,Litopenaeus_vannamei,winter,good,False,none,21.31,1.0,0.0,4.02,0.517,7.97
1382,Penaeus_monodon,monsoon,poor,False,none,21.31,1.0,0.0,4.76,0.505,7.97
1383,Litopenaeus_vannamei,northeast,poor,False,none,21.31,1.0,0.0,4.16,0.557,7.97
1384,Penaeus_monodon,summer,very_poor,False,none,21.31,1.0,0.0,4.17,0.515,7.97
1385,Litopenaeus_vannamei,summer,good,False,none,21.31,1.0,0.0,4.22,0.527,7.97
1386,Litopenaeus_vannamei,northeast,excellent,False,none,21.31,1.0,0.0,4.13,0.509,7.97
1387,Litopenaeus_vannamei,northeast,excellent,False,none,21.31,1.0,0.0,4.42,0.525,7.97
1388,Litopenaeus_vannamei,monsoon,poor,True,stratification_collapse,21.31,1.0,0.0,4.59,0.551,7.97
1389,Litopenaeus_vannamei,monsoon,very_poor,False,none,21.31,1.0,0.0,4.21,0.523,7.97
1390,Litopenaeus_vannamei,summer,excellent,False,none,21.31,1.0,0.0,4.1,0.508,7.97
1391,Litopenaeus_vannamei,northeast,good,True,other,1.21,0.0461,1545.0,0.0,2.526,7.97
1392,Penaeus_monodon,winter,excellent,False,none,21.31,1.0,0.0,4.3,0.506,7.97
1393,Penaeus_monodon,northeast,poor,False,none,21.31,1.0,0.0,4.6,0.516,7.97
1394,Penaeus_monodon,monsoon,very_poor,False,none,21.31,1.0,0.0,4.62,0.508,7.97
1395,Litopenaeus_vannamei,northeast,good,True,stratification_collapse,21.31,1.0,0.0,4.55,0.518,7.97
1396,Litopenaeus_vannamei,winter,good,False,none,21.31,1.0,0.0,4.5,0.515,7.97
1397,Litopenaeus_vannamei,northeast,good,False,none,21.31,1.0,0.0,4.39,0.529,7.97
1398,Penaeus_monodon,northeast,poor,False,none,21.31,1.0,0.0,4.69,0.509,7.97
1399,Litopenaeus_vannamei,winter,excellent,True,stratification_collapse,21.31,1.0,0.0,4.44,0.513,7.97
1400,Litopenaeus_vannamei,northeast,poor,False,none,21.31,1.0,0.0,4.38,0.528,7.97
1401,Penaeus_monodon,summer,good,False,none,21.31,1.0,0.0,4.1,0.508,7.97
1402,Litopenaeus_vannamei,summer,poor,True,stratification_collapse,21.31,1.0,0.0,4.37,0.54,7.97
1403,Penaeus_monodon,winter,good,True,stratification_collapse,21.31,1.0,0.0,4.31,0.505,7.97
1404,Litopenaeus_vannamei,monsoon,excellent,False,none,21.31,1.0,0.0,4.29,0.513,7.97
1405,Penaeus_monodon,monsoon,good,True,stratification_collapse,21.31,1.0,0.0,4.68,0.507,7.97
1406,Litopenaeus_vannamei,winter,very_poor,False,none,21.31,1.0,0.0,4.24,0.525,7.97
1407,Litopenaeus_vannamei,winter,excellent,False,none,21.31,1.0,0.0,4.15,0.514,7.97
1408,Penaeus_monodon,northeast,excellent,False,none,21.31,1.0,0.0,4.44,0.507,7.97
1409,Litopenaeus_vannamei,summer,very_poor,False,none,21.31,1.0,0.0,3.87,0.537,7.97
1410,Penaeus_monodon,northeast,very_poor,False,none,21.31,1.0,0.0,4.63,0.51,7.97
1411,Litopenaeus_vannamei,summer,very_poor,False,none,21.31,1.0,0.0,4.19,0.539,7.97
1412,Penaeus_monodon,summer,poor,False,none,21.31,1.0,0.0,4.02,0.511,7.97
1413,Penaeus_monodon,winter,excellent,False,none,21.31,1.0,0.0,4.49,0.504,7.97
1414,Litopenaeus_vannamei,monsoon,excellent,False,none,21.31,1.0,0.0,4.49,0.513,7.97
1415,Penaeus_monodon,northeast,good,False,none,21.31,1.0,0.0,4.37,0.507,7.97
1416,Litopenaeus_vannamei,winter,excellent,True,sensor_fault,21.31,1.0,0.0,3.95,0.51,7.97
1417,Penaeus_monodon,summer,very_poor,False,none,21.31,1.0,0.0,3.91,0.521,7.97
1418,Litopenaeus_vannamei,northeast,very_poor,False,none,21.31,1.0,0.0,4.57,0.53,7.97
1419,Litopenaeus_vannamei,monsoon,good,False,none,21.31,1.0,0.0,4.46,0.51,7.97
1420,Penaeus_monodon,northeast,excellent,True,stratification_collapse,21.31,1.0,0.0,4.39,0.506,7.97
1421,Litopenaeus_vannamei,monsoon,good,False,none,21.31,1.0,0.0,4.66,0.513,7.97
1422,Litopenaeus_vannamei,winter,very_poor,True,stratification_collapse,21.31,1.0,0.0,4.13,0.588,7.97
1423,Penaeus_monodon,winter,excellent,False,none,21.31,1.0,0.0,4.53,0.504,7.97
1424,Litopenaeus_vannamei,winter,poor,False,none,21.31,1.0,0.0,3.65,0.556,7.97
1425,Penaeus_monodon,summer,very_poor,False,none,21.31,1.0,0.0,3.83,0.522,7.97
1426,Litopenaeus_vannamei,monsoon,excellent,False,none,21.31,1.0,0.0,4.69,0.509,7.97
1427,Litopenaeus_vannamei,monsoon,very_poor,False,none,21.31,1.0,0.0,4.03,0.582,7.97
1428,Litopenaeus_vannamei,monsoon,poor,False,none,21.31,1.0,0.0,4.63,0.529,7.97
1429,Litopenaeus_vannamei,monsoon,excellent,False,none,21.31,1.0,0.0,4.51,0.517,7.97
1430,Penaeus_monodon,winter,good,False,none,21.31,1.0,0.0,4.35,0.507,7.97
1431,Litopenaeus_vannamei,northeast,very_poor,False,none,21.31,1.0,0.0,4.45,0.523,7.97
1432,Penaeus_monodon,summer,poor,False,none,21.31,1.0,0.0,4.52,0.514,7.97
1433,Litopenaeus_vannamei,northeast,excellent,False,none,21.31,1.0,0.0,4.29,0.513,7.97
1434,Litopenaeus_vannamei,winter,good,False,none,21.31,1.0,0.0,4.14,0.508,7.97
1435,Penaeus_monodon,northeast,excellent,False,none,21.31,1.0,0.0,4.82,0.504,7.97
1436,Penaeus_monodon,summer,very_poor,False,none,21.31,1.0,0.0,4.05,0.524,7.97
1437,Litopenaeus_vannamei,monsoon,very_poor,False,none,21.31,1.0,0.0,4.45,0.55,7.97
1438,Penaeus_monodon,winter,excellent,False,none,21.31,1.0,0.0,4.44,0.504,7.97
1439,Litopenaeus_vannamei,monsoon,poor,False,none,21.31,1.0,0.0,4.63,0.531,7.97
1440,Litopenaeus_vannamei,monsoon,very_poor,False,none,21.31,1.0,0.0,4.62,0.53,7.97
1441,Penaeus_monodon,winter,good,False,none,21.31,1.0,0.0,4.57,0.511,7.97
1442,Litopenaeus_vannamei,northeast,excellent,False,none,21.31,1.0,0.0,4.67,0.523,7.97
1443,Litopenaeus_vannamei,summer,good,False,none,21.31,1.0,0.0,4.01,0.511,7.97
1444,Litopenaeus_vannamei,winter,very_poor,True,stratification_collapse,21.31,1.0,0.0,3.89,0.56,7.97
1445,Litopenaeus_vannamei,monsoon,excellent,True,stratification_collapse,21.31,1.0,0.0,4.47,0.513,7.97
1446,Penaeus_monodon,summer,good,False,none,21.31,1.0,0.0,3.84,0.504,7.97
1447,Litopenaeus_vannamei,winter,excellent,False,none,21.31,1.0,0.0,4.59,0.512,7.97
1448,Penaeus_monodon,monsoon,excellent,True,stratification_collapse,21.31,1.0,0.0,4.85,0.506,7.97
1449,Litopenaeus_vannamei,summer,good,False,none,21.31,1.0,0.0,3.66,0.528,7.97
1450,Penaeus_monodon,monsoon,good,False,none,21.31,1.0,0.0,4.8,0.505,7.97
1451,Penaeus_monodon,northeast,good,False,none,21.31,1.0,0.0,4.49,0.504,7.97
1452,Penaeus_monodon,summer,good,True,stratification_collapse,21.31,1.0,0.0,4.12,0.506,7.97
1453,Penaeus_monodon,winter,very_poor,False,none,21.31,1.0,0.0,4.6,0.507,7.97
1454,Penaeus_monodon,monsoon,excellent,True,stratification_collapse,21.31,1.0,0.0,4.42,0.506,7.97
1455,Litopenaeus_vannamei,summer,poor,False,none,21.31,1.0,0.0,4.28,0.517,7.97
1456,Penaeus_monodon,monsoon,excellent,False,none,21.31,1.0,0.0,4.71,0.506,7.97
1457,Penaeus_monodon,summer,good,False,none,21.31,1.0,0.0,4.35,0.509,7.97
1458,Litopenaeus_vannamei,monsoon,very_poor,True,other,1.31,0.0503,1500.0,0.0,2.549,7.97
1459,Penaeus_monodon,summer,very_poor,False,none,21.31,1.0,0.0,4.11,0.523,7.97
1460,Penaeus_monodon,northeast,poor,False,none,21.31,1.0,0.0,4.69,0.519,7.97
1461,Litopenaeus_vannamei,summer,poor,True,sensor_fault,21.31,1.0,0.0,4.22,0.517,7.97
1462,Penaeus_monodon,summer,good,True,stratification_collapse,21.31,1.0,0.0,3.93,0.507,7.97
1463,Penaeus_monodon,monsoon,good,False,none,21.31,1.0,0.0,4.48,0.505,7.97
1464,Penaeus_monodon,winter,very_poor,False,none,21.31,1.0,0.0,4.55,0.529,7.97
1465,Litopenaeus_vannamei,monsoon,very_poor,False,none,21.31,1.0,0.0,4.24,0.548,7.97
1466,Penaeus_monodon,northeast,excellent,True,stratification_collapse,21.31,1.0,0.0,4.52,0.504,7.97
1467,Penaeus_monodon,northeast,excellent,False,none,21.31,1.0,0.0,4.76,0.503,7.97
1468,Litopenaeus_vannamei,northeast,good,True,stratification_collapse,21.31,1.0,0.0,4.56,0.52,7.97
1469,Litopenaeus_vannamei,monsoon,very_poor,False,none,21.31,1.0,0.0,4.62,0.544,7.97
1470,Penaeus_monodon,monsoon,good,False,none,21.31,1.0,0.0,4.53,0.506,7.97
1471,Litopenaeus_vannamei,monsoon,good,False,none,21.31,1.0,0.0,4.31,0.537,7.97
1472,Litopenaeus_vannamei,summer,excellent,False,none,21.31,1.0,0.0,4.54,0.519,7.97
1473,Litopenaeus_vannamei,summer,poor,False,none,21.31,1.0,0.0,3.59,0.528,7.97
1474,Litopenaeus_vannamei,winter,very_poor,False,none,21.31,1.0,0.0,3.43,0.558,7.97
1475,Litopenaeus_vannamei,monsoon,very_poor,False,none,21.31,1.0,0.0,4.33,0.565,7.97
1476,Litopenaeus_vannamei,monsoon,poor,True,stratification_collapse,21.31,1.0,0.0,4.62,0.528,7.97
1477,Penaeus_monodon,winter,good,True,stratification_collapse,21.31,1.0,0.0,4.11,0.505,7.97
1478,Litopenaeus_vannamei,monsoon,excellent,True,stratification_collapse,21.31,1.0,0.0,4.63,0.51,7.97
1479,Litopenaeus_vannamei,northeast,poor,False,none,21.31,1.0,0.0,4.12,0.526,7.97
1480,Litopenaeus_vannamei,northeast,very_poor,False,none,21.31,1.0,0.0,4.11,0.547,7.97
1481,Litopenaeus_vannamei,winter,good,False,none,21.31,1.0,0.0,4.2,0.518,7.97
1482,Litopenaeus_vannamei,winter,excellent,True,sensor_fault,21.31,1.0,0.0,4.27,0.516,7.97
1483,Litopenaeus_vannamei,northeast,excellent,False,none,21.31,1.0,0.0,4.32,0.517,7.97
1484,Litopenaeus_vannamei,northeast,excellent,False,none,21.31,1.0,0.0,4.24,0.513,7.97
1485,Penaeus_monodon,summer,good,True,stratification_collapse,21.31,1.0,0.0,4.08,0.508,7.97
1486,Penaeus_monodon,winter,very_poor,False,none,21.31,1.0,0.0,3.9,0.539,7.97
1487,Litopenaeus_vannamei,northeast,excellent,False,none,21.31,1.0,0.0,4.3,0.529,7.97
1488,Penaeus_monodon,monsoon,good,False,none,21.31,1.0,0.0,4.54,0.512,7.97
1489,Penaeus_monodon,winter,excellent,False,none,21.31,1.0,0.0,4.6,0.508,7.97
1490,Penaeus_monodon,summer,excellent,False,none,21.31,1.0,0.0,3.79,0.502,7.97
1491,Litopenaeus_vannamei,summer,poor,True,stratification_collapse,21.31,1.0,0.0,4.11,0.534,7.97
1492,Litopenaeus_vannamei,winter,poor,False,none,21.31,1.0,0.0,4.35,0.544,7.97
1493,Litopenaeus_vannamei,monsoon,very_poor,False,none,21.31,1.0,0.0,4.71,0.526,7.97
1494,Litopenaeus_vannamei,summer,poor,False,none,21.31,1.0,0.0,4.29,0.524,7.97
1495,Penaeus_monodon,monsoon,good,False,none,21.31,1.0,0.0,4.69,0.512,7.97
1496,Litopenaeus_vannamei,summer,very_poor,False,none,21.31,1.0,0.0,4.01,0.579,7.97
1497,Litopenaeus_vannamei,summer,poor,True,sensor_fault,21.31,1.0,0.0,4.1,0.528,7.97
1498,Litopenaeus_vannamei,winter,excellent,False,none,21.31,1.0,0.0,4.42,0.518,7.97
1499,Penaeus_monodon,winter,good,False,none,21.31,1.0,0.0,4.51,0.512,7.97
1500,Penaeus_monodon,summer,very_poor,False,none,21.31,1.0,0.0,4.27,0.524,7.97
1501,Litopenaeus_vannamei,winter,good,True,stratification_collapse,21.31,1.0,0.0,4.0,0.52,7.97
1502,Litopenaeus_vannamei,winter,poor,False,none,21.31,1.0,0.0,4.21,0.525,7.97
1503,Penaeus_monodon,monsoon,good,False,none,21.31,1.0,0.0,4.87,0.51,7.97
1504,Penaeus_monodon,monsoon,very_poor,False,none,21.31,1.0,0.0,4.49,0.519,7.97
1505,Litopenaeus_vannamei,summer,very_poor,False,none,21.31,1.0,0.0,4.03,0.53,7.97
1506,Litopenaeus_vannamei,winter,excellent,False,none,21.31,1.0,0.0,4.23,0.513,7.97
1507,Litopenaeus_vannamei,winter,good,False,none,21.31,1.0,0.0,4.41,0.531,7.97
1508,Penaeus_monodon,monsoon,good,False,none,21.31,1.0,0.0,4.77,0.51,7.97
1509,Penaeus_monodon,monsoon,poor,False,none,21.31,1.0,0.0,4.86,0.513,7.97
1510,Penaeus_monodon,winter,very_poor,False,none,21.31,1.0,0.0,4.25,0.515,7.97
1511,Litopenaeus_vannamei,winter,excellent,True,stratification_collapse,13.9,1.0,13.0,4.37,0.513,7.97
1512,Penaeus_monodon,monsoon,good,True,stratification_collapse,21.31,1.0,0.0,4.48,0.51,7.97
1513,Penaeus_monodon,summer,good,False,none,21.31,1.0,0.0,4.32,0.506,7.97
1514,Litopenaeus_vannamei,monsoon,very_poor,True,aerator_failure,1.13,0.0433,1585.0,0.0,0.567,7.97
1515,Penaeus_monodon,summer,very_poor,False,none,21.31,1.0,0.0,4.22,0.508,7.97
1516,Litopenaeus_vannamei,summer,good,False,none,21.31,1.0,0.0,4.36,0.525,7.97
1517,Penaeus_monodon,winter,excellent,False,none,21.31,1.0,0.0,4.32,0.512,7.97
1518,Litopenaeus_vannamei,winter,poor,False,none,21.31,1.0,0.0,3.95,0.547,7.97
1519,Litopenaeus_vannamei,northeast,very_poor,True,stratification_collapse,21.31,1.0,0.0,4.47,0.567,7.97
1520,Penaeus_monodon,monsoon,good,False,none,21.31,1.0,0.0,4.82,0.504,7.97
1521,Litopenaeus_vannamei,northeast,poor,False,none,21.31,1.0,0.0,4.46,0.54,7.97
1522,Litopenaeus_vannamei,monsoon,very_poor,False,none,21.31,1.0,0.0,4.37,0.587,7.97
1523,Litopenaeus_vannamei,winter,good,False,none,21.31,1.0,0.0,4.07,0.527,7.97
1524,Litopenaeus_vannamei,northeast,good,True,stratification_collapse,13.32,1.0,5.0,4.7,0.515,7.97
1525,Penaeus_monodon,northeast,excellent,False,none,21.31,1.0,0.0,4.65,0.502,7.97
1526,Litopenaeus_vannamei,summer,excellent,False,none,21.31,1.0,0.0,4.38,0.523,7.97
1527,Penaeus_monodon,winter,poor,False,none,21.31,1.0,0.0,4.58,0.526,7.97
1528,Penaeus_monodon,winter,good,False,none,21.31,1.0,0.0,4.54,0.509,7.97
1529,Penaeus_monodon,summer,good,False,none,21.31,1.0,0.0,4.3,0.508,7.97
1530,Litopenaeus_vannamei,winter,poor,False,none,21.31,1.0,0.0,3.96,0.533,7.97
1531,Litopenaeus_vannamei,monsoon,very_poor,False,none,21.31,1.0,0.0,4.47,0.548,7.97
1532,Litopenaeus_vannamei,northeast,poor,False,none,21.31,1.0,0.0,4.28,0.539,7.97
1533,Litopenaeus_vannamei,monsoon,excellent,True,stratification_collapse,21.31,1.0,0.0,4.74,0.514,7.97
1534,Penaeus_monodon,monsoon,poor,False,none,21.31,1.0,0.0,4.42,0.51,7.97
1535,Penaeus_monodon,summer,good,False,none,21.31,1.0,0.0,4.09,0.505,7.97
1536,Litopenaeus_vannamei,northeast,poor,False,none,21.31,1.0,0.0,4.52,0.524,7.97
1537,Penaeus_monodon,winter,very_poor,False,none,21.31,1.0,0.0,4.25,0.527,7.97
1538,Penaeus_monodon,summer,good,False,none,21.31,1.0,0.0,4.0,0.515,7.97
1539,Litopenaeus_vannamei,northeast,very_poor,False,none,21.31,1.0,0.0,3.99,0.584,7.97
1540,Litopenaeus_vannamei,northeast,excellent,False,none,21.31,1.0,0.0,4.33,0.514,7.97
1541,Penaeus_monodon,northeast,poor,False,none,21.31,1.0,0.0,4.33,0.519,7.97
1542,Penaeus_monodon,monsoon,poor,False,none,21.31,1.0,0.0,4.48,0.514,7.97
1543,Litopenaeus_vannamei,winter,excellent,True,sensor_fault,21.31,1.0,0.0,4.05,0.519,7.97
1544,Litopenaeus_vannamei,monsoon,excellent,False,none,21.31,1.0,0.0,4.55,0.511,7.97
1545,Litopenaeus_vannamei,northeast,good,False,none,21.31,1.0,0.0,4.33,0.515,7.97
1546,Litopenaeus_vannamei,winter,poor,False,none,21.31,1.0,0.0,4.25,0.522,7.97
1547,Litopenaeus_vannamei,northeast,very_poor,False,none,21.31,1.0,0.0,4.41,0.535,7.97
1548,Litopenaeus_vannamei,monsoon,very_poor,False,none,21.31,1.0,0.0,4.4,0.592,7.97
1549,Litopenaeus_vannamei,summer,excellent,False,none,21.31,1.0,0.0,4.4,0.513,7.97
1550,Litopenaeus_vannamei,summer,poor,False,none,21.31,1.0,0.0,4.17,0.519,7.97
1551,Litopenaeus_vannamei,winter,excellent,True,stratification_collapse,21.31,1.0,0.0,4.44,0.511,7.97
1552,Litopenaeus_vannamei,winter,excellent,False,none,21.31,1.0,0.0,4.6,0.518,7.97
1553,Penaeus_monodon,summer,good,False,none,21.31,1.0,0.0,3.89,0.505,7.97
1554,Penaeus_monodon,summer,excellent,False,none,21.31,1.0,0.0,4.0,0.506,7.97
1555,Penaeus_monodon,summer,good,False,none,21.31,1.0,0.0,3.85,0.507,7.97
1556,Penaeus_monodon,northeast,very_poor,False,none,21.31,1.0,0.0,4.32,0.518,7.97
1557,Litopenaeus_vannamei,northeast,excellent,False,none,21.31,1.0,0.0,4.63,0.522,7.97
1558,Litopenaeus_vannamei,summer,poor,False,none,21.31,1.0,0.0,3.84,0.542,7.97
1559,Penaeus_monodon,northeast,poor,False,none,21.31,1.0,0.0,4.62,0.51,7.97
1560,Penaeus_monodon,monsoon,good,False,none,21.31,1.0,0.0,4.78,0.504,7.97
1561,Litopenaeus_vannamei,winter,excellent,False,none,21.31,1.0,0.0,4.5,0.518,7.97
1562,Penaeus_monodon,northeast,very_poor,False,none,21.31,1.0,0.0,4.26,0.509,7.97
1563,Penaeus_monodon,northeast,poor,False,none,21.31,1.0,0.0,4.65,0.515,7.97
1564,Litopenaeus_vannamei,summer,good,False,none,21.31,1.0,0.0,4.13,0.515,7.97
1565,Penaeus_monodon,winter,very_poor,False,none,21.31,1.0,0.0,4.41,0.525,7.97
1566,Litopenaeus_vannamei,summer,poor,True,stratification_collapse,12.62,1.0,18.0,4.05,0.527,7.97
1567,Litopenaeus_vannamei,monsoon,good,True,stratification_collapse,21.31,1.0,0.0,4.48,0.521,7.97
1568,Penaeus_monodon,winter,excellent,False,none,21.31,1.0,0.0,3.95,0.505,7.97
1569,Penaeus_monodon,winter,good,False,none,21.31,1.0,0.0,4.16,0.509,7.97
1570,Litopenaeus_vannamei,summer,good,False,none,21.31,1.0,0.0,4.08,0.515,7.97
1571,Litopenaeus_vannamei,winter,good,False,none,21.31,1.0,0.0,4.01,0.522,7.97
1572,Penaeus_monodon,monsoon,good,False,none,21.31,1.0,0.0,4.82,0.506,7.97
1573,Penaeus_monodon,summer,excellent,False,none,21.31,1.0,0.0,4.22,0.504,7.97
1574,Penaeus_monodon,monsoon,good,False,none,21.31,1.0,0.0,4.83,0.511,7.97
1575,Litopenaeus_vannamei,summer,good,False,none,21.31,1.0,0.0,4.36,0.52,7.97
1576,Penaeus_monodon,northeast,poor,False,none,21.31,1.0,0.0,4.67,0.51,7.97
1577,Penaeus_monodon,northeast,good,False,none,21.31,1.0,0.0,4.66,0.509,7.97
1578,Penaeus_monodon,northeast,very_poor,False,none,21.31,1.0,0.0,4.62,0.512,7.97
1579,Litopenaeus_vannamei,northeast,very_poor,False,none,21.31,1.0,0.0,4.33,0.549,7.97
1580,Litopenaeus_vannamei,summer,very_poor,False,none,21.31,1.0,0.0,3.97,0.534,7.97
1581,Penaeus_monodon,winter,very_poor,False,none,21.31,1.0,0.0,4.42,0.515,7.97
1582,Litopenaeus_vannamei,monsoon,very_poor,False,none,21.31,1.0,0.0,4.58,0.564,7.97
1583,Penaeus_monodon,monsoon,excellent,False,none,21.31,1.0,0.0,4.57,0.506,7.97
1584,Penaeus_monodon,northeast,excellent,False,none,21.31,1.0,0.0,4.59,0.502,7.97
1585,Penaeus_monodon,summer,very_poor,False,none,21.31,1.0,0.0,4.22,0.519,7.97
